DATE,STATION_AREA,DESCRIPTION,MONTH,DAY_OF_WEEK,DAY,HOUR,EVENT,TEMPERATURE,PRECIPITATION,WIND_SPEED,CLOUD_COVER,COUNT
01/01/2013,Rathfarnham,S/S OTHER,1,1,1,1,,39,0,20.6,55.3,37
01/01/2013,Tallaght,Fire CAR,1,1,1,1,,39,0,20.6,55.3,37
01/01/2013,North Strand,S/S RTA,1,1,1,3,,39,0,20.6,55.3,37
01/01/2013,Tallaght,Fire CAR,1,1,1,4,,39,0,20.6,55.3,37
01/01/2013,Finglas,Fire DOM PER,1,1,1,4,,39,0,20.6,55.3,37
01/01/2013,Tallaght,S/S OTHER,1,1,1,4,,39,0,20.6,55.3,37
01/01/2013,Dun Laoghaire,Fire ALARM,1,1,1,5,,39,0,20.6,55.3,37
01/01/2013,Tara St,Fire ALARM,1,1,1,5,,39,0,20.6,55.3,37
01/01/2013,Balbriggan,Fire ALARM,1,1,1,5,,39,0,20.6,55.3,37
01/01/2013,Kilbarrack,Fire ALARM,1,1,1,6,,39,0,20.6,55.3,37
01/01/2013,Dolphins Barn,S/S GRDASS,1,1,1,6,,39,0,20.6,55.3,37
01/01/2013,Tara St,Fire HIGHRISE,1,1,1,7,,39,0,20.6,55.3,37
01/01/2013,Blanchardstown,Fire CAR,1,1,1,8,,39,0,20.6,55.3,37
01/01/2013,Kilbarrack,Fire CAR,1,1,1,9,,39,0,20.6,55.3,37
01/01/2013,Balbriggan,Fire CAR,1,1,1,12,,39,0,20.6,55.3,37
01/01/2013,Dun Laoghaire,Fire CHIMNEY,1,1,1,12,,39,0,20.6,55.3,37
01/01/2013,Tallaght,S/S RTA,1,1,1,13,,39,0,20.6,55.3,37
01/01/2013,Kilbarrack,S/S OTHER,1,1,1,14,,39,0,20.6,55.3,37
01/01/2013,Tallaght,Fire DOMESTIC,1,1,1,15,,39,0,20.6,55.3,37
01/01/2013,Tallaght,Fire DOMESTIC,1,1,1,15,,39,0,20.6,55.3,37
01/01/2013,Tallaght,Fire FIRE,1,1,1,16,,39,0,20.6,55.3,37
01/01/2013,Balbriggan,Fire ALARM,1,1,1,16,,39,0,20.6,55.3,37
01/01/2013,Tara St,Fire SMALL,1,1,1,16,,39,0,20.6,55.3,37
01/01/2013,Tallaght,Fire DOM PER,1,1,1,17,,39,0,20.6,55.3,37
01/01/2013,Kilbarrack,Fire SMALL,1,1,1,18,,39,0,20.6,55.3,37
01/01/2013,Tallaght,Fire DOMESTIC,1,1,1,19,,39,0,20.6,55.3,37
01/01/2013,Tallaght,Fire CHIMNEY,1,1,1,19,,39,0,20.6,55.3,37
01/01/2013,Dun Laoghaire,Fire CHIMNEY,1,1,1,19,,39,0,20.6,55.3,37
01/01/2013,Tara St,Fire SMALL,1,1,1,20,,39,0,20.6,55.3,37
01/01/2013,Phibsborough,Fire CHIMNEY,1,1,1,20,,39,0,20.6,55.3,37
01/01/2013,Dolphins Barn,Fire SMALL,1,1,1,20,,39,0,20.6,55.3,37
01/01/2013,Dolphins Barn,Fire SMALL,1,1,1,21,,39,0,20.6,55.3,37
01/01/2013,Dolphins Barn,Fire DOMESTIC,1,1,1,21,,39,0,20.6,55.3,37
01/01/2013,Donnybrook,Fire SMALL,1,1,1,22,,39,0,20.6,55.3,37
01/01/2013,Finglas,Fire SMALL,1,1,1,22,,39,0,20.6,55.3,37
01/01/2013,Tallaght,Fire ALARM,1,1,1,22,,39,0,20.6,55.3,37
01/01/2013,Tallaght,Fire CAR,1,1,1,23,,39,0,20.6,55.3,37
02/01/2013,Dolphins Barn,Fire SMALL,1,2,2,0,,49.7,0,23.9,95.3,24
02/01/2013,Finglas,Fire ALARM,1,2,2,1,,49.7,0,23.9,95.3,24
02/01/2013,Tallaght,Fire CAR,1,2,2,5,,49.7,0,23.9,95.3,24
02/01/2013,Swords,Fire ALARM,1,2,2,8,,49.7,0,23.9,95.3,24
02/01/2013,Swords,S/S RTA,1,2,2,11,,49.7,0,23.9,95.3,24
02/01/2013,Tallaght,Fire ALARM,1,2,2,14,,49.7,0,23.9,95.3,24
02/01/2013,Balbriggan,Fire CAR,1,2,2,14,,49.7,0,23.9,95.3,24
02/01/2013,Blanchardstown,S/S RTA,1,2,2,14,,49.7,0,23.9,95.3,24
02/01/2013,Tallaght,Fire SMALL,1,2,2,15,,49.7,0,23.9,95.3,24
02/01/2013,Tallaght,Fire SMALL,1,2,2,15,,49.7,0,23.9,95.3,24
02/01/2013,Tallaght,Fire DOMESTIC,1,2,2,15,,49.7,0,23.9,95.3,24
02/01/2013,Tallaght,Fire CHIMNEY,1,2,2,16,,49.7,0,23.9,95.3,24
02/01/2013,Dun Laoghaire,Fire SMALL,1,2,2,19,,49.7,0,23.9,95.3,24
02/01/2013,Phibsborough,S/S LCKOUT,1,2,2,19,,49.7,0,23.9,95.3,24
02/01/2013,Tallaght,Fire SMALL,1,2,2,19,,49.7,0,23.9,95.3,24
02/01/2013,Donnybrook,S/S RTA,1,2,2,19,,49.7,0,23.9,95.3,24
02/01/2013,Tallaght,Fire ALARM,1,2,2,20,,49.7,0,23.9,95.3,24
02/01/2013,Tara St,S/S LCKOUT,1,2,2,20,,49.7,0,23.9,95.3,24
02/01/2013,Kilbarrack,Fire SMALL,1,2,2,20,,49.7,0,23.9,95.3,24
02/01/2013,Swords,Fire SMALL,1,2,2,21,,49.7,0,23.9,95.3,24
02/01/2013,Rathfarnham,Fire DOMESTIC,1,2,2,21,,49.7,0,23.9,95.3,24
02/01/2013,Dolphins Barn,Fire ALARM,1,2,2,21,,49.7,0,23.9,95.3,24
02/01/2013,Finglas,Fire CAR,1,2,2,21,,49.7,0,23.9,95.3,24
02/01/2013,Finglas,Fire CHIMNEY,1,2,2,22,,49.7,0,23.9,95.3,24
03/01/2013,Swords,Fire CAR,1,3,3,0,,52.3,0,17.3,91.9,34
03/01/2013,Tara St,Fire ALARM,1,3,3,1,,52.3,0,17.3,91.9,34
03/01/2013,Finglas,Fire DOM PER,1,3,3,2,,52.3,0,17.3,91.9,34
03/01/2013,Rathfarnham,Fire INSTIT,1,3,3,2,,52.3,0,17.3,91.9,34
03/01/2013,North Strand,Fire ALARM,1,3,3,3,,52.3,0,17.3,91.9,34
03/01/2013,Phibsborough,Fire ALARM,1,3,3,3,,52.3,0,17.3,91.9,34
03/01/2013,Swords,Fire ALARM,1,3,3,4,,52.3,0,17.3,91.9,34
03/01/2013,Kilbarrack,Fire ALARM,1,3,3,7,,52.3,0,17.3,91.9,34
03/01/2013,Dun Laoghaire,Fire INDUST,1,3,3,8,,52.3,0,17.3,91.9,34
03/01/2013,Dun Laoghaire,Fire INDUST,1,3,3,9,,52.3,0,17.3,91.9,34
03/01/2013,Phibsborough,Fire ALARM,1,3,3,11,,52.3,0,17.3,91.9,34
03/01/2013,Rathfarnham,Fire DOMESTIC,1,3,3,12,,52.3,0,17.3,91.9,34
03/01/2013,Swords,S/S RTA,1,3,3,12,,52.3,0,17.3,91.9,34
03/01/2013,Tara St,Fire DOMESTIC,1,3,3,14,,52.3,0,17.3,91.9,34
03/01/2013,Kilbarrack,Fire ALARM,1,3,3,14,,52.3,0,17.3,91.9,34
03/01/2013,Tallaght,S/S ELEC,1,3,3,14,,52.3,0,17.3,91.9,34
03/01/2013,Blanchardstown,Fire DOM PER,1,3,3,15,,52.3,0,17.3,91.9,34
03/01/2013,Finglas,Fire DOMESTIC,1,3,3,15,,52.3,0,17.3,91.9,34
03/01/2013,Dun Laoghaire,Fire ALARM,1,3,3,15,,52.3,0,17.3,91.9,34
03/01/2013,Donnybrook,Fire ALARM,1,3,3,17,,52.3,0,17.3,91.9,34
03/01/2013,Tara St,S/S RTA,1,3,3,17,,52.3,0,17.3,91.9,34
03/01/2013,Donnybrook,Fire ALARM,1,3,3,18,,52.3,0,17.3,91.9,34
03/01/2013,Finglas,Fire ALARM,1,3,3,19,,52.3,0,17.3,91.9,34
03/01/2013,Donnybrook,Fire ALARM,1,3,3,19,,52.3,0,17.3,91.9,34
03/01/2013,Rathfarnham,Fire INDUST,1,3,3,20,,52.3,0,17.3,91.9,34
03/01/2013,Tallaght,Fire SMALL,1,3,3,21,,52.3,0,17.3,91.9,34
03/01/2013,Dolphins Barn,S/S FLOOD,1,3,3,22,,52.3,0,17.3,91.9,34
03/01/2013,Dolphins Barn,Fire CAR,1,3,3,22,,52.3,0,17.3,91.9,34
03/01/2013,Finglas,Fire SMALL,1,3,3,22,,52.3,0,17.3,91.9,34
03/01/2013,Tara St,Fire SMALL,1,3,3,22,,52.3,0,17.3,91.9,34
03/01/2013,Finglas,Fire SMALL,1,3,3,22,,52.3,0,17.3,91.9,34
03/01/2013,Dolphins Barn,S/S FLOOD,1,3,3,23,,52.3,0,17.3,91.9,34
03/01/2013,Dolphins Barn,Fire DOMESTIC,1,3,3,23,,52.3,0,17.3,91.9,34
03/01/2013,Swords,Fire ALARM,1,3,3,3,,52.3,0,17.3,91.9,34
04/01/2013,Kilbarrack,S/S AMBASS,1,4,4,0,,48.6,0,17.2,81.3,35
04/01/2013,Dun Laoghaire,S/S AMBASS,1,4,4,1,,48.6,0,17.2,81.3,35
04/01/2013,Tallaght,Fire SMALL,1,4,4,2,,48.6,0,17.2,81.3,35
04/01/2013,Dun Laoghaire,Fire DOMESTIC,1,4,4,2,,48.6,0,17.2,81.3,35
04/01/2013,Phibsborough,Fire SMALL,1,4,4,5,,48.6,0,17.2,81.3,35
04/01/2013,Kilbarrack,Fire FIRE,1,4,4,6,,48.6,0,17.2,81.3,35
04/01/2013,Dolphins Barn,S/S RTA,1,4,4,9,,48.6,0,17.2,81.3,35
04/01/2013,Kilbarrack,Fire SMALL,1,4,4,13,,48.6,0,17.2,81.3,35
04/01/2013,Dolphins Barn,Fire SMALL,1,4,4,13,,48.6,0,17.2,81.3,35
04/01/2013,Kilbarrack,Fire CHIMNEY,1,4,4,15,,48.6,0,17.2,81.3,35
04/01/2013,Skerries,Fire SMALL,1,4,4,15,,48.6,0,17.2,81.3,35
04/01/2013,Kilbarrack,Fire CHIMNEY,1,4,4,16,,48.6,0,17.2,81.3,35
04/01/2013,Tallaght,Fire CHIMNEY,1,4,4,18,,48.6,0,17.2,81.3,35
04/01/2013,Kilbarrack,Fire CHIMNEY,1,4,4,18,,48.6,0,17.2,81.3,35
04/01/2013,Dun Laoghaire,Fire CHIMNEY,1,4,4,18,,48.6,0,17.2,81.3,35
04/01/2013,Dolphins Barn,S/S RTA,1,4,4,18,,48.6,0,17.2,81.3,35
04/01/2013,Dolphins Barn,Fire DOMESTIC,1,4,4,19,,48.6,0,17.2,81.3,35
04/01/2013,Finglas,S/S RTA,1,4,4,19,,48.6,0,17.2,81.3,35
04/01/2013,Dolphins Barn,Fire SMALL,1,4,4,19,,48.6,0,17.2,81.3,35
04/01/2013,Tallaght,Fire CHIMNEY,1,4,4,20,,48.6,0,17.2,81.3,35
04/01/2013,Dolphins Barn,S/S FLOOD,1,4,4,20,,48.6,0,17.2,81.3,35
04/01/2013,Blanchardstown,Fire SMALL,1,4,4,20,,48.6,0,17.2,81.3,35
04/01/2013,Dun Laoghaire,Fire INDUST,1,4,4,20,,48.6,0,17.2,81.3,35
04/01/2013,Donnybrook,S/S OTHER,1,4,4,21,,48.6,0,17.2,81.3,35
04/01/2013,Tallaght,Fire SMALL,1,4,4,21,,48.6,0,17.2,81.3,35
04/01/2013,Finglas,S/S OTHER,1,4,4,21,,48.6,0,17.2,81.3,35
04/01/2013,Phibsborough,Fire SMALL,1,4,4,21,,48.6,0,17.2,81.3,35
04/01/2013,Dun Laoghaire,S/S RTA,1,4,4,22,,48.6,0,17.2,81.3,35
04/01/2013,Tallaght,Fire SMALL,1,4,4,22,,48.6,0,17.2,81.3,35
04/01/2013,Finglas,Fire CHIMNEY,1,4,4,22,,48.6,0,17.2,81.3,35
04/01/2013,Tara St,S/S FLOOD,1,4,4,22,,48.6,0,17.2,81.3,35
04/01/2013,Kilbarrack,S/S LCKOUT,1,4,4,22,,48.6,0,17.2,81.3,35
04/01/2013,Kilbarrack,Fire SMALL,1,4,4,23,,48.6,0,17.2,81.3,35
04/01/2013,Tara St,S/S SGAS,1,4,4,23,,48.6,0,17.2,81.3,35
04/01/2013,North Strand,Fire SMALL,1,4,4,23,,48.6,0,17.2,81.3,35
05/01/2013,Dun Laoghaire,Fire CAR,1,5,5,1,,49.3,0,20,72.8,42
05/01/2013,Kilbarrack,Fire CAR,1,5,5,1,,49.3,0,20,72.8,42
05/01/2013,Dolphins Barn,S/S OTHER,1,5,5,3,,49.3,0,20,72.8,42
05/01/2013,Tara St,Fire DOMESTIC,1,5,5,4,,49.3,0,20,72.8,42
05/01/2013,Dolphins Barn,Fire ALARM,1,5,5,4,,49.3,0,20,72.8,42
05/01/2013,Tallaght,Fire FIRE,1,5,5,5,,49.3,0,20,72.8,42
05/01/2013,Donnybrook,Fire SMALL,1,5,5,6,,49.3,0,20,72.8,42
05/01/2013,Dun Laoghaire,S/S OTHER,1,5,5,6,,49.3,0,20,72.8,42
05/01/2013,Dun Laoghaire,Fire DOMESTIC,1,5,5,7,,49.3,0,20,72.8,42
05/01/2013,Donnybrook,Fire ALARM,1,5,5,8,,49.3,0,20,72.8,42
05/01/2013,Dolphins Barn,S/S AMBASS,1,5,5,8,,49.3,0,20,72.8,42
05/01/2013,North Strand,S/S LUAS,1,5,5,9,,49.3,0,20,72.8,42
05/01/2013,North Strand,Fire INDUST,1,5,5,9,,49.3,0,20,72.8,42
05/01/2013,Dun Laoghaire,Fire CHIMNEY,1,5,5,10,,49.3,0,20,72.8,42
05/01/2013,Dun Laoghaire,Fire ALARM,1,5,5,10,,49.3,0,20,72.8,42
05/01/2013,Dun Laoghaire,Fire DOMESTIC,1,5,5,11,,49.3,0,20,72.8,42
05/01/2013,Swords,Fire SMALL,1,5,5,12,,49.3,0,20,72.8,42
05/01/2013,Donnybrook,S/S AMBASS,1,5,5,13,,49.3,0,20,72.8,42
05/01/2013,Swords,S/S RTA,1,5,5,13,,49.3,0,20,72.8,42
05/01/2013,Phibsborough,Fire DOM PER,1,5,5,15,,49.3,0,20,72.8,42
05/01/2013,Finglas,Fire ALARM,1,5,5,15,,49.3,0,20,72.8,42
05/01/2013,Kilbarrack,Fire ALARM,1,5,5,16,,49.3,0,20,72.8,42
05/01/2013,Phibsborough,Fire SMALL,1,5,5,16,,49.3,0,20,72.8,42
05/01/2013,Tallaght,S/S OTHER,1,5,5,16,,49.3,0,20,72.8,42
05/01/2013,Kilbarrack,S/S SGAS,1,5,5,16,,49.3,0,20,72.8,42
05/01/2013,Tallaght,Fire FIRE,1,5,5,16,,49.3,0,20,72.8,42
05/01/2013,Tallaght,Fire SMALL,1,5,5,17,,49.3,0,20,72.8,42
05/01/2013,Kilbarrack,Fire SMALL,1,5,5,18,,49.3,0,20,72.8,42
05/01/2013,Donnybrook,Fire SMALL,1,5,5,19,,49.3,0,20,72.8,42
05/01/2013,Blanchardstown,Fire SMALL,1,5,5,19,,49.3,0,20,72.8,42
05/01/2013,Dun Laoghaire,Fire SMALL,1,5,5,19,,49.3,0,20,72.8,42
05/01/2013,North Strand,Fire CAR,1,5,5,19,,49.3,0,20,72.8,42
05/01/2013,Balbriggan,Fire SMALL,1,5,5,19,,49.3,0,20,72.8,42
05/01/2013,Dolphins Barn,Fire SMALL,1,5,5,20,,49.3,0,20,72.8,42
05/01/2013,Dun Laoghaire,S/S AMBASS,1,5,5,20,,49.3,0,20,72.8,42
05/01/2013,Dun Laoghaire,Fire SMALL,1,5,5,21,,49.3,0,20,72.8,42
05/01/2013,Phibsborough,Fire CHIMNEY,1,5,5,21,,49.3,0,20,72.8,42
05/01/2013,Dun Laoghaire,S/S AMBASS,1,5,5,22,,49.3,0,20,72.8,42
05/01/2013,Dun Laoghaire,S/S AMBASS,1,5,5,23,,49.3,0,20,72.8,42
05/01/2013,Phibsborough,Fire ALARM,1,5,5,23,,49.3,0,20,72.8,42
05/01/2013,Tallaght,Fire CAR,1,5,5,23,,49.3,0,20,72.8,42
05/01/2013,Kilbarrack,Fire SMALL,1,5,5,23,,49.3,0,20,72.8,42
06/01/2013,Blanchardstown,Fire CAR,1,6,6,0,,48.5,0,14.5,76.5,53
06/01/2013,Kilbarrack,Fire DOMESTIC,1,6,6,0,,48.5,0,14.5,76.5,53
06/01/2013,Rathfarnham,Fire SMALL,1,6,6,1,,48.5,0,14.5,76.5,53
06/01/2013,Dolphins Barn,Fire SMALL,1,6,6,1,,48.5,0,14.5,76.5,53
06/01/2013,Swords,Fire SMALL,1,6,6,2,,48.5,0,14.5,76.5,53
06/01/2013,Swords,Fire SMALL,1,6,6,2,,48.5,0,14.5,76.5,53
06/01/2013,Blanchardstown,Fire SMALL,1,6,6,2,,48.5,0,14.5,76.5,53
06/01/2013,North Strand,Fire DOMESTIC,1,6,6,2,,48.5,0,14.5,76.5,53
06/01/2013,Skerries,Fire DOMESTIC,1,6,6,3,,48.5,0,14.5,76.5,53
06/01/2013,Dun Laoghaire,Fire FIRE,1,6,6,5,,48.5,0,14.5,76.5,53
06/01/2013,Tara St,Fire ALARM,1,6,6,5,,48.5,0,14.5,76.5,53
06/01/2013,Donnybrook,Fire ALARM,1,6,6,7,,48.5,0,14.5,76.5,53
06/01/2013,Tallaght,Fire SMOKE,1,6,6,7,,48.5,0,14.5,76.5,53
06/01/2013,Finglas,S/S AMBASS,1,6,6,7,,48.5,0,14.5,76.5,53
06/01/2013,Donnybrook,S/S LCKOUT,1,6,6,11,,48.5,0,14.5,76.5,53
06/01/2013,Kilbarrack,Fire INDUST,1,6,6,11,,48.5,0,14.5,76.5,53
06/01/2013,Finglas,Fire SMALL,1,6,6,11,,48.5,0,14.5,76.5,53
06/01/2013,Dolphins Barn,Fire DOM PER,1,6,6,13,,48.5,0,14.5,76.5,53
06/01/2013,Finglas,S/S LIFTPR,1,6,6,14,,48.5,0,14.5,76.5,53
06/01/2013,Phibsborough,Fire DOMESTIC,1,6,6,15,,48.5,0,14.5,76.5,53
06/01/2013,Donnybrook,Fire CHIMNEY,1,6,6,16,,48.5,0,14.5,76.5,53
06/01/2013,Kilbarrack,Fire DOM PER,1,6,6,16,,48.5,0,14.5,76.5,53
06/01/2013,Swords,Fire CAR,1,6,6,16,,48.5,0,14.5,76.5,53
06/01/2013,Tallaght,Fire SMALL,1,6,6,16,,48.5,0,14.5,76.5,53
06/01/2013,Dun Laoghaire,Fire DOMESTIC,1,6,6,17,,48.5,0,14.5,76.5,53
06/01/2013,Phibsborough,Fire SMALL,1,6,6,17,,48.5,0,14.5,76.5,53
06/01/2013,Rathfarnham,Fire SMALL,1,6,6,18,,48.5,0,14.5,76.5,53
06/01/2013,Tara St,Fire FIRE,1,6,6,18,,48.5,0,14.5,76.5,53
06/01/2013,Dolphins Barn,Fire SMALL,1,6,6,18,,48.5,0,14.5,76.5,53
06/01/2013,Finglas,Fire CAR,1,6,6,18,,48.5,0,14.5,76.5,53
06/01/2013,Tara St,Fire DOMESTIC,1,6,6,18,,48.5,0,14.5,76.5,53
06/01/2013,Blanchardstown,Fire SMALL,1,6,6,18,,48.5,0,14.5,76.5,53
06/01/2013,Dolphins Barn,S/S LIFTPR,1,6,6,19,,48.5,0,14.5,76.5,53
06/01/2013,Tallaght,Fire SMALL,1,6,6,19,,48.5,0,14.5,76.5,53
06/01/2013,Phibsborough,Fire SMALL,1,6,6,19,,48.5,0,14.5,76.5,53
06/01/2013,Tallaght,Fire DOMESTIC,1,6,6,19,,48.5,0,14.5,76.5,53
06/01/2013,Kilbarrack,Fire SMALL,1,6,6,19,,48.5,0,14.5,76.5,53
06/01/2013,Phibsborough,Fire DOMESTIC,1,6,6,20,,48.5,0,14.5,76.5,53
06/01/2013,Kilbarrack,Fire SMALL,1,6,6,20,,48.5,0,14.5,76.5,53
06/01/2013,Dolphins Barn,S/S RTA,1,6,6,20,,48.5,0,14.5,76.5,53
06/01/2013,Finglas,S/S LCKOUT,1,6,6,20,,48.5,0,14.5,76.5,53
06/01/2013,Skerries,Fire SMALL,1,6,6,20,,48.5,0,14.5,76.5,53
06/01/2013,Tallaght,Fire SMALL,1,6,6,20,,48.5,0,14.5,76.5,53
06/01/2013,Tallaght,Fire CAR,1,6,6,20,,48.5,0,14.5,76.5,53
06/01/2013,Tallaght,Fire SMALL,1,6,6,20,,48.5,0,14.5,76.5,53
06/01/2013,Rathfarnham,Fire CAR,1,6,6,20,,48.5,0,14.5,76.5,53
06/01/2013,Tallaght,Fire CAR,1,6,6,21,,48.5,0,14.5,76.5,53
06/01/2013,Dolphins Barn,Fire CAR,1,6,6,21,,48.5,0,14.5,76.5,53
06/01/2013,Tara St,Fire SMALL,1,6,6,21,,48.5,0,14.5,76.5,53
06/01/2013,Balbriggan,Fire ALARM,1,6,6,22,,48.5,0,14.5,76.5,53
06/01/2013,Swords,Fire CAR,1,6,6,22,,48.5,0,14.5,76.5,53
06/01/2013,Tallaght,Fire CAR,1,6,6,23,,48.5,0,14.5,76.5,53
06/01/2013,Tallaght,Fire CAR,1,6,6,23,,48.5,0,14.5,76.5,53
07/01/2013,Tallaght,Fire CAR,1,0,7,1,,50.7,0.1,18.4,95.2,28
07/01/2013,Kilbarrack,Fire SMALL,1,0,7,3,,50.7,0.1,18.4,95.2,28
07/01/2013,North Strand,Fire CAR,1,0,7,5,,50.7,0.1,18.4,95.2,28
07/01/2013,Blanchardstown,Fire BUS,1,0,7,6,,50.7,0.1,18.4,95.2,28
07/01/2013,Swords,S/S RTA,1,0,7,10,,50.7,0.1,18.4,95.2,28
07/01/2013,Dun Laoghaire,Fire ALARM,1,0,7,10,,50.7,0.1,18.4,95.2,28
07/01/2013,Swords,Fire ALARM,1,0,7,11,,50.7,0.1,18.4,95.2,28
07/01/2013,Kilbarrack,Fire DOMESTIC,1,0,7,13,,50.7,0.1,18.4,95.2,28
07/01/2013,Tallaght,Fire SMALL,1,0,7,14,,50.7,0.1,18.4,95.2,28
07/01/2013,Kilbarrack,Fire FIRE,1,0,7,16,,50.7,0.1,18.4,95.2,28
07/01/2013,Rathfarnham,Fire CHIMNEY,1,0,7,17,,50.7,0.1,18.4,95.2,28
07/01/2013,Tallaght,S/S RTA,1,0,7,17,,50.7,0.1,18.4,95.2,28
07/01/2013,Rathfarnham,Fire CHIMNEY,1,0,7,17,,50.7,0.1,18.4,95.2,28
07/01/2013,Dolphins Barn,Fire SMALL,1,0,7,18,,50.7,0.1,18.4,95.2,28
07/01/2013,Tallaght,Fire ALARM,1,0,7,18,,50.7,0.1,18.4,95.2,28
07/01/2013,North Strand,Fire SMALL,1,0,7,18,,50.7,0.1,18.4,95.2,28
07/01/2013,Tallaght,Fire SMALL,1,0,7,18,,50.7,0.1,18.4,95.2,28
07/01/2013,Donnybrook,Fire INDUST,1,0,7,18,,50.7,0.1,18.4,95.2,28
07/01/2013,Dolphins Barn,Fire DOMESTIC,1,0,7,19,,50.7,0.1,18.4,95.2,28
07/01/2013,Tara St,S/S LIFTPR,1,0,7,20,,50.7,0.1,18.4,95.2,28
07/01/2013,Swords,Fire ALARM,1,0,7,20,,50.7,0.1,18.4,95.2,28
07/01/2013,Dolphins Barn,Fire SMALL,1,0,7,21,,50.7,0.1,18.4,95.2,28
07/01/2013,North Strand,Fire SMALL,1,0,7,21,,50.7,0.1,18.4,95.2,28
07/01/2013,Tallaght,Fire CAR,1,0,7,22,,50.7,0.1,18.4,95.2,28
07/01/2013,Rathfarnham,Fire SMALL,1,0,7,22,,50.7,0.1,18.4,95.2,28
07/01/2013,Tallaght,Fire SMALL,1,0,7,22,,50.7,0.1,18.4,95.2,28
07/01/2013,Tallaght,S/S FLOOD,1,0,7,23,,50.7,0.1,18.4,95.2,28
07/01/2013,North Strand,Fire SMALL,1,0,7,23,,50.7,0.1,18.4,95.2,28
08/01/2013,Tallaght,Fire DOMESTIC,1,1,8,1,,46.9,0,16.7,67.3,30
08/01/2013,North Strand,Fire CAR,1,1,8,1,,46.9,0,16.7,67.3,30
08/01/2013,Finglas,Fire DOM PER,1,1,8,2,,46.9,0,16.7,67.3,30
08/01/2013,Phibsborough,Fire ALARM,1,1,8,2,,46.9,0,16.7,67.3,30
08/01/2013,Swords,S/S AMBASS,1,1,8,3,,46.9,0,16.7,67.3,30
08/01/2013,Tara St,Fire ALARM,1,1,8,4,,46.9,0,16.7,67.3,30
08/01/2013,Swords,Fire ALARM,1,1,8,4,,46.9,0,16.7,67.3,30
08/01/2013,Finglas,Fire SMALL,1,1,8,6,,46.9,0,16.7,67.3,30
08/01/2013,Donnybrook,Fire ALARM,1,1,8,7,,46.9,0,16.7,67.3,30
08/01/2013,Tallaght,S/S RTA,1,1,8,9,,46.9,0,16.7,67.3,30
08/01/2013,Tallaght,S/S LCKOUT,1,1,8,11,,46.9,0,16.7,67.3,30
08/01/2013,Phibsborough,S/S OTHER,1,1,8,11,,46.9,0,16.7,67.3,30
08/01/2013,Tara St,S/S BIKLCK,1,1,8,12,,46.9,0,16.7,67.3,30
08/01/2013,Tallaght,S/S RTA,1,1,8,14,,46.9,0,16.7,67.3,30
08/01/2013,Kilbarrack,Fire ALARM,1,1,8,14,,46.9,0,16.7,67.3,30
08/01/2013,Donnybrook,Fire DOMESTIC,1,1,8,15,,46.9,0,16.7,67.3,30
08/01/2013,Donnybrook,S/S RTA,1,1,8,16,,46.9,0,16.7,67.3,30
08/01/2013,Dun Laoghaire,Fire DOMESTIC,1,1,8,16,,46.9,0,16.7,67.3,30
08/01/2013,Kilbarrack,S/S CHEM,1,1,8,16,,46.9,0,16.7,67.3,30
08/01/2013,Dolphins Barn,Fire SMALL,1,1,8,17,,46.9,0,16.7,67.3,30
08/01/2013,Kilbarrack,Fire ALARM,1,1,8,17,,46.9,0,16.7,67.3,30
08/01/2013,Finglas,S/S AMBASS,1,1,8,18,,46.9,0,16.7,67.3,30
08/01/2013,Kilbarrack,S/S ELEC,1,1,8,18,,46.9,0,16.7,67.3,30
08/01/2013,Tallaght,Fire DOMESTIC,1,1,8,19,,46.9,0,16.7,67.3,30
08/01/2013,Tara St,Fire ALARM,1,1,8,20,,46.9,0,16.7,67.3,30
08/01/2013,Rathfarnham,Fire ALARM,1,1,8,20,,46.9,0,16.7,67.3,30
08/01/2013,Dolphins Barn,Fire SMALL,1,1,8,21,,46.9,0,16.7,67.3,30
08/01/2013,Rathfarnham,Fire FIRE,1,1,8,21,,46.9,0,16.7,67.3,30
08/01/2013,Tallaght,S/S LCKOUT,1,1,8,21,,46.9,0,16.7,67.3,30
08/01/2013,Dolphins Barn,Fire SMALL,1,1,8,23,,46.9,0,16.7,67.3,30
09/01/2013,North Strand,Fire ALARM,1,2,9,0,,34.7,0,8.3,24.6,38
09/01/2013,Finglas,Fire SMALL,1,2,9,0,,34.7,0,8.3,24.6,38
09/01/2013,Rathfarnham,Fire SMALL,1,2,9,1,,34.7,0,8.3,24.6,38
09/01/2013,Phibsborough,Fire SMALL,1,2,9,2,,34.7,0,8.3,24.6,38
09/01/2013,Tara St,Fire ALARM,1,2,9,2,,34.7,0,8.3,24.6,38
09/01/2013,Tara St,Fire ALARM,1,2,9,3,,34.7,0,8.3,24.6,38
09/01/2013,Tallaght,Fire ALARM,1,2,9,6,,34.7,0,8.3,24.6,38
09/01/2013,Kilbarrack,Fire ALARM,1,2,9,8,,34.7,0,8.3,24.6,38
09/01/2013,Tallaght,Fire SMALL,1,2,9,9,,34.7,0,8.3,24.6,38
09/01/2013,Tara St,Fire ALARM,1,2,9,9,,34.7,0,8.3,24.6,38
09/01/2013,Tara St,S/S LUAS,1,2,9,9,,34.7,0,8.3,24.6,38
09/01/2013,Tallaght,S/S ANRES,1,2,9,10,,34.7,0,8.3,24.6,38
